,QV2M,RH2M,PS,T2M,T2M_MIN,T2M_MAX,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS10M_MIN,WS50M_MIN,T2M_MIN_MINIMO,T2M_MAX_MAXIMO,WS10M_MAX_MAXIMO,WS50M_MAX_MAXIMO,WS10M_MIN_MINIMO,WS50M_MIN_MINIMO
20000131,17.282258064516128,76.01096774193549,100.85935483870968,27.40774193548387,26.372903225806454,28.72225806451613,6.1329032258064515,7.0761290322580646,7.057096774193549,7.885806451612903,5.169354838709677,6.264516129032257,25.35,29.4,8.73,9.91,3.37,3.91
20010131,16.951775956284155,78.00789617486339,101.09030054644809,26.668715846994534,25.796857923497267,27.823961748633877,6.7296994535519135,7.922431693989071,7.662732240437158,8.816174863387978,5.736939890710382,6.968114754098361,23.78,29.94,10.74,12.45,0.59,0.62
20020131,16.775726027397262,76.47235616438356,101.13936986301371,26.830904109589042,25.88761643835616,28.083753424657534,6.873013698630137,8.018082191780822,7.850191780821918,8.93731506849315,5.872712328767123,7.073698630136986,23.83,29.83,10.88,12.62,0.91,1.12
20030131,16.890575342465755,77.1294794520548,101.16545205479451,26.805232876712328,25.89857534246575,28.035945205479454,6.833698630136987,7.998986301369864,7.75158904109589,8.890602739726027,5.880027397260274,7.080794520547944,24.3,30.04,11.52,13.38,0.27,0.3
20040131,17.15580821917808,77.68331506849314,101.12235616438358,26.936246575342466,26.04035616438356,28.13364383561644,6.752438356164383,7.904520547945205,7.707589041095891,8.839397260273973,5.704630136986301,6.887205479452055,23.15,29.56,11.15,12.92,1.12,1.16
20050131,17.024754098360656,77.40560109289618,101.13079234972679,26.876530054644807,26.00658469945355,28.05948087431694,6.904043715846995,8.12603825136612,7.788087431693989,8.9648087431694,5.936284153005464,7.221612021857924,23.09,29.71,10.95,13.1,2.62,2.73
20060131,17.04895890410959,76.88969863013699,101.1073698630137,26.99980821917808,26.10980821917808,28.203753424657535,7.042739726027397,8.273753424657535,7.947123287671232,9.123671232876712,6.05517808219178,7.3348219178082195,24.3,30.48,10.35,12.09,1.53,1.76
20070131,17.122958904109588,76.85523287671232,101.1084109589041,27.08654794520548,26.158383561643834,28.331150684931508,6.64682191780822,7.76668493150685,7.588438356164384,8.683643835616438,5.6138082191780825,6.765287671232876,24.38,30.15,11.87,14.01,0.6,1.09
20080131,16.980520547945208,77.47356164383561,101.11008219178082,26.802767123287673,25.91408219178082,28.002054794520546,7.136356164383562,8.37668493150685,8.063917808219179,9.289068493150685,6.123945205479451,7.406602739726027,23.79,29.94,11.3,13.16,1.79,1.95
20090131,17.170245901639344,78.25112021857923,101.06734972677596,26.83606557377049,25.912295081967212,28.069207650273224,6.6753278688524595,7.801666666666666,7.668306010928961,8.804262295081967,5.591284153005465,6.726092896174864,23.16,29.71,10.85,12.67,0.2,0.37
