,QV2M,RH2M,PS,T2M,T2M_MIN,T2M_MAX,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS10M_MIN,WS50M_MIN,T2M_MIN_MINIMO,T2M_MAX_MAXIMO,WS10M_MAX_MAXIMO,WS50M_MAX_MAXIMO,WS10M_MIN_MINIMO,WS50M_MIN_MINIMO
20000131,14.848387096774195,70.73645161290322,97.66870967741936,26.383870967741935,21.476129032258065,33.36354838709677,5.242580645161291,6.87,6.8990322580645165,8.459032258064516,3.5019354838709678,5.645806451612904,19.82,36.08,8.91,10.48,1.78,3.67
20010131,14.573387978142076,74.65142076502731,97.894043715847,25.043524590163937,20.61915300546448,31.425655737704915,5.672650273224044,7.569098360655738,7.5586612021857915,9.247158469945356,3.957213114754098,6.166612021857923,16.16,36.79,10.49,12.78,0.34,0.41
20020131,13.928273972602739,68.65534246575342,97.92920547945207,25.944410958904108,20.92909589041096,33.17394520547945,5.873643835616439,7.646657534246576,7.663506849315068,9.39772602739726,4.117479452054795,6.191123287671234,16.43,37.16,10.29,11.98,0.55,0.66
20030131,14.209342465753425,71.01271232876712,97.95936986301369,25.617452054794523,20.773232876712328,32.47953424657534,5.800438356164383,7.655835616438356,7.655726027397261,9.378109589041097,4.089150684931507,6.187369863013698,16.65,38.26,11.1,13.03,0.73,0.87
20040131,14.403287671232876,71.13046575342466,97.91991780821917,25.796602739726026,21.000465753424656,32.60780821917808,5.830547945205479,7.659808219178082,7.593095890410959,9.299479452054795,4.148273972602739,6.246602739726028,17.15,37.14,10.62,12.91,0.54,0.6
20050131,14.503196721311475,72.9903825136612,97.93112021857924,25.41669398907104,20.808114754098362,31.970601092896175,5.890491803278689,7.825710382513662,7.743907103825136,9.471885245901639,4.217704918032787,6.505956284153005,17.27,36.98,10.58,13.51,1.7,2.22
20060131,14.466876712328768,72.14556164383562,97.90846575342465,25.606465753424658,20.945123287671233,32.30517808219178,6.004356164383562,7.934931506849315,7.889534246575342,9.690630136986302,4.271260273972603,6.490684931506849,16.66,37.93,10.62,12.95,0.6,0.92
20070131,14.519561643835617,71.74575342465754,97.91095890410959,25.76904109589041,21.081424657534246,32.498000000000005,5.6352602739726025,7.474493150684932,7.479287671232877,9.228109589041097,3.894657534246575,6.014054794520548,17.3,37.09,10.76,13.45,0.32,0.48
20080131,14.319397260273972,72.38416438356165,97.91117808219178,25.37054794520548,20.69008219178082,32.04961643835617,6.047424657534246,7.974054794520549,7.93586301369863,9.705945205479452,4.284191780821918,6.506712328767123,16.8,37.67,11.33,13.8,0.41,0.7
20090131,14.415355191256833,71.78084699453552,97.87073770491804,25.66710382513661,20.990054644808744,32.38092896174864,5.728551912568307,7.563142076502732,7.534945355191256,9.297185792349726,4.016284153005465,6.094590163934426,16.45,36.84,11.2,13.53,0.34,0.44
20100131,15.444520547945206,79.11005479452054,97.90167123287671,24.86328767123288,20.919342465753427,30.53865753424658,4.9824383561643835,6.875616438356164,6.740465753424657,8.394876712328767,3.4113972602739726,5.603397260273972,17.49,35.75,9.89,12.07,0.07,0.1
20110131,14.505616438356165,70.08345205479452,97.85109589041096,26.173287671232877,21.29739726027397,33.19715068493151,5.8031506849315075,7.643643835616438,7.693287671232877,9.446931506849316,4.124356164383562,6.178575342465753,17.18,38.35,11.12,13.66,1.28,1.92
20120131,14.911780821917809,75.95339726027397,97.87224657534247,25.067671232876716,20.819835616438354,31.14019178082192,5.670493150684932,7.588219178082191,7.5189589041095894,9.275808219178082,4.0073698630136985,6.2274520547945205,17.15,36.08,10.98,13.78,0.57,0.59
20130131,13.615054644808742,66.81243169398907,97.92161202185791,26.1068306010929,20.93068306010929,33.50568306010929,6.3707650273224035,8.18707650273224,8.086939890710383,9.923797814207651,4.668770491803278,6.725901639344261,16.83,37.58,10.73,13.07,2.41,3.98
20140131,14.220520547945204,70.07509589041096,97.916,25.872493150684928,21.02090410958904,32.75093150684931,5.988383561643836,7.8122191780821915,7.786493150684932,9.51476712328767,4.293561643835616,6.443095890410959,17.24,39.15,10.6,13.3,1.73,2.39
20150131,14.021753424657533,69.7242191780822,97.96104109589041,25.735013698630137,20.79295890410959,32.77906849315069,5.976712328767123,7.837534246575342,7.757315068493151,9.478328767123289,4.278164383561644,6.4012602739726026,17.38,36.75,11.41,14.37,1.69,2.93
20160131,14.220356164383562,69.14676712328767,97.97391780821918,26.177424657534246,21.23504109589041,33.32060273972603,5.966767123287671,7.748,7.744876712328767,9.42786301369863,4.2107397260273975,6.260164383561644,17.48,37.63,10.85,13.59,1.14,1.41
20170131,14.189535519125682,68.1946174863388,97.95540983606557,26.382732240437157,21.274808743169398,33.68311475409836,6.308497267759562,8.132021857923498,8.060191256830601,9.856939890710382,4.632131147540983,6.686857923497268,17.89,37.37,10.88,13.23,1.63,3.02
20180131,14.412904109589041,70.56186301369864,97.93279452054794,25.95572602739726,21.220931506849315,32.891123287671235,6.157917808219178,8.00386301369863,7.969972602739726,9.709013698630137,4.40745205479452,6.512602739726027,17.61,37.65,11.38,14.62,0.25,0.64
20190131,14.502657534246577,71.53189041095891,97.94367123287672,25.833397260273973,21.102493150684932,32.56134246575342,5.8879178082191785,7.71213698630137,7.62841095890411,9.377589041095892,4.255424657534246,6.305835616438356,17.18,37.98,10.45,12.58,0.36,0.67
20200131,14.750438356164382,71.93101369863014,97.94558904109589,26.01345205479452,21.311753424657535,32.765232876712325,5.705753424657534,7.497150684931507,7.473342465753425,9.171808219178082,4.064575342465753,6.064630136986302,16.73,38.39,10.78,12.87,0.52,0.77
20210131,15.18068306010929,74.72573770491803,97.91825136612022,25.711120218579236,21.279535519125684,32.03655737704918,5.516338797814208,7.358633879781421,7.263087431693989,8.979071038251366,3.825737704918033,5.961393442622951,17.01,36.97,10.2,12.93,0.37,0.46
20220131,14.609780821917807,69.87421917808219,97.89808219178083,26.436712328767122,21.451123287671233,33.520876712328764,5.6493972602739735,7.404219178082192,7.331232876712329,9.03104109589041,3.965506849315069,6.019506849315068,17.69,37.44,11.27,14.03,1.03,1.72
20230131,15.109561643835615,76.18772602739726,97.9074794520548,25.266575342465753,20.943013698630136,31.405616438356162,5.339150684931507,7.214657534246575,7.093095890410959,8.803890410958905,3.753205479452055,5.942301369863014,16.59,36.4,10.2,12.69,0.08,0.03
20240131,15.96252100840336,75.66857142857143,97.83865546218487,26.285042016806724,22.135378151260504,32.40932773109244,4.571932773109244,6.350084033613445,6.200252100840337,7.818823529411765,3.194453781512605,5.08109243697479,19.64,36.58,9.36,11.43,0.1,0.14
