,QV2M,RH2M,PS,T2M,T2M_MIN,T2M_MAX,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS10M_MIN,WS50M_MIN,T2M_MIN_MINIMO,T2M_MAX_MAXIMO,WS10M_MAX_MAXIMO,WS50M_MAX_MAXIMO,WS10M_MIN_MINIMO,WS50M_MIN_MINIMO
20000131,17.754193548387097,78.43387096774192,100.98774193548387,27.33258064516129,26.999354838709678,27.585483870967742,6.480967741935483,7.119354838709677,7.1654838709677415,7.944193548387097,5.906451612903226,6.457096774193548,26.04,28.1,8.7,9.74,3.09,3.21
20010131,17.369480874316938,78.67418032786885,101.20792349726776,26.929562841530053,26.604316939890712,27.193825136612023,7.425491803278689,8.272459016393443,8.214371584699453,9.216174863387979,6.645601092896174,7.35431693989071,25.0,28.89,11.61,13.34,0.8,0.83
20020131,17.324246575342467,78.54339726027398,101.25646575342466,26.913698630136988,26.604575342465754,27.161890410958904,7.4820821917808225,8.338712328767123,8.244328767123287,9.254027397260273,6.716821917808219,7.439890410958904,24.88,28.67,12.32,14.09,1.97,1.99
20030131,17.41345205479452,78.76731506849315,101.28328767123288,26.956630136986302,26.656109589041094,27.21164383561644,7.441698630136986,8.303123287671232,8.23564383561644,9.259041095890412,6.687178082191782,7.414547945205479,25.33,28.76,11.96,13.81,0.94,1.01
20040131,17.662904109589043,78.94378082191781,101.23849315068495,27.14986301369863,26.845589041095888,27.42087671232877,7.4012602739726026,8.254465753424657,8.174520547945205,9.180493150684931,6.607945205479452,7.329397260273972,25.39,29.03,11.66,13.5,1.05,1.08
20050131,17.479754098360655,78.16964480874317,101.24560109289618,27.14795081967213,26.86344262295082,27.389344262295083,7.69827868852459,8.618306010928963,8.390382513661203,9.456448087431694,6.964043715846995,7.751092896174864,24.65,29.16,11.73,13.66,3.16,3.38
20060131,17.565534246575343,78.18378082191781,101.22131506849314,27.21013698630137,26.93183561643836,27.454575342465752,7.839863013698631,8.789150684931506,8.561041095890412,9.658986301369863,7.0849315068493155,7.895561643835617,25.44,29.09,11.2,12.99,1.12,1.12
20070131,17.657917808219178,78.6073698630137,101.22649315068493,27.217698630136983,26.93558904109589,27.454027397260273,7.306054794520548,8.144986301369864,8.12490410958904,9.126794520547946,6.5073698630136985,7.208465753424658,25.67,29.1,12.34,14.24,1.64,1.74
20080131,17.475753424657533,78.45301369863013,101.22304109589042,27.067999999999998,26.776438356164384,27.312054794520545,7.893342465753425,8.841013698630137,8.687123287671234,9.795698630136986,7.098657534246576,7.903890410958904,25.26,28.98,12.27,14.15,0.95,0.95
20090131,17.67224043715847,79.4879781420765,101.18385245901639,27.04024590163934,26.731420765027323,27.304945355191258,7.277978142076502,8.123306010928962,8.126284153005464,9.133743169398906,6.39035519125683,7.0859562841530055,24.38,28.74,12.45,14.38,0.12,0.09
