,QV2M,RH2M,PS,T2M,T2M_MIN,T2M_MAX,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS10M_MIN,WS50M_MIN,T2M_MIN_MINIMO,T2M_MAX_MAXIMO,WS10M_MAX_MAXIMO,WS50M_MAX_MAXIMO,WS10M_MIN_MINIMO,WS50M_MIN_MINIMO
20000131,16.76258064516129,72.61999999999999,100.45225806451613,27.83709677419355,25.024193548387096,31.47225806451613,5.7867741935483865,7.039032258064516,6.871935483870968,8.27741935483871,4.6,5.868064516129032,24.33,33.21,8.52,10.0,3.08,3.94
20010131,16.08724043715847,72.49273224043716,100.67024590163933,27.25325136612022,24.0870218579235,31.205245901639348,6.372868852459016,7.80084699453552,7.691284153005465,9.399808743169398,5.025327868852459,6.325054644808743,20.97,33.86,10.46,12.89,0.95,0.98
20020131,15.773260273972602,69.52109589041096,100.7088493150685,27.677671232876712,24.29317808219178,31.898219178082194,6.514767123287671,7.902191780821918,7.9525205479452055,9.710904109589041,5.096,6.309945205479452,20.57,34.37,11.3,13.75,0.62,0.59
20030131,16.067205479452053,71.9853698630137,100.74249315068494,27.374602739726026,24.114821917808218,31.415835616438358,6.381945205479452,7.8239178082191785,7.834054794520547,9.596986301369864,4.927287671232877,6.176027397260274,20.98,34.2,11.37,13.87,1.15,1.67
20040131,16.17805479452055,71.54063013698631,100.69430136986301,27.61021917808219,24.330219178082192,31.66419178082192,6.357424657534247,7.798575342465753,7.802164383561644,9.607671232876713,4.934,6.145397260273973,21.18,34.44,11.18,13.64,0.58,0.59
20050131,16.117049180327868,71.80084699453552,100.70478142076502,27.47584699453552,24.189918032786885,31.564535519125684,6.5238524590163935,8.014426229508198,7.918934426229508,9.670901639344264,5.182677595628415,6.516448087431694,21.56,34.29,11.4,13.84,1.77,1.92
20060131,16.00386301369863,69.88084931506849,100.67827397260274,27.833041095890408,24.392383561643832,32.105753424657536,6.782657534246575,8.245506849315069,8.17564383561644,9.959945205479452,5.3716986301369865,6.695753424657534,21.33,34.94,11.05,13.45,1.43,1.46
20070131,16.341671232876713,72.72939726027397,100.69079452054794,27.444931506849315,24.338438356164385,31.32150684931507,6.210356164383562,7.666328767123288,7.58731506849315,9.316027397260275,4.843835616438356,6.14682191780822,21.01,34.52,10.84,13.45,0.97,1.14
20080131,15.917178082191782,70.95638356164385,100.68334246575343,27.46345205479452,24.027835616438356,31.666273972602742,6.657726027397261,8.165890410958905,8.092164383561643,9.935890410958903,5.241013698630137,6.568219178082192,21.05,33.98,11.38,13.87,0.2,0.21
20090131,16.220819672131146,72.97311475409836,100.65062841530055,27.294398907103826,24.138196721311477,31.21136612021858,6.125983606557377,7.556939890710383,7.546338797814208,9.275437158469945,4.734371584699454,5.987076502732241,20.73,34.24,11.28,13.82,0.37,0.49
20100131,16.871369863013697,77.07695890410959,100.68356164383562,26.95032876712329,24.253342465753423,30.343753424657532,5.581178082191781,6.949534246575342,6.795780821917808,8.327534246575343,4.3383013698630135,5.624986301369863,21.27,34.17,10.02,12.3,0.15,0.17
20110131,16.278739726027396,69.87145205479453,100.62030136986303,28.076164383561643,24.65380821917808,32.29698630136986,6.417342465753425,7.8398082191780825,7.816054794520548,9.522246575342466,5.044164383561643,6.263013698630137,21.23,34.67,11.05,13.5,1.1,1.22
